"Intraday stock prices provided by Standard & Poor's Comstock, Inc."

"Advanced Micro Devices, Inc. (AMD)"
Multiday Intraday prices (8/5/02 9:30 AM to 8/16/02 4:00 PM)
DATE/TIME,CLOSE,VOLUME
8/5/02 3:35 PM,7.520,114800
8/5/02 3:30 PM,7.560,64100
8/5/02 3:25 PM,7.620,82400
8/5/02 3:20 PM,7.640,55300
8/5/02 3:15 PM,7.620,28500
8/5/02 3:10 PM,7.610,25700
8/5/02 3:05 PM,7.610,144900
8/5/02 3:00 PM,7.640,87600
8/5/02 2:55 PM,7.650,18700
8/5/02 2:50 PM,7.660,85400
8/5/02 2:45 PM,7.660,34000
8/5/02 2:40 PM,7.660,29800
8/5/02 2:35 PM,7.640,67800
8/5/02 2:30 PM,7.600,34700
8/5/02 2:25 PM,7.600,37700
8/5/02 2:20 PM,7.630,14400
8/5/02 2:15 PM,7.610,121100
8/5/02 2:10 PM,7.610,52000
8/5/02 2:05 PM,7.630,61000
8/5/02 2:00 PM,7.610,54500
8/5/02 1:55 PM,7.650,15600
8/5/02 1:50 PM,7.670,7000
8/5/02 1:45 PM,7.690,68500
8/5/02 1:40 PM,7.710,18000
8/5/02 1:35 PM,7.710,31600
8/5/02 1:30 PM,7.720,27700
8/5/02 1:25 PM,7.700,10500
8/5/02 1:20 PM,7.720,30400
8/5/02 1:15 PM,7.710,48400
8/5/02 1:10 PM,7.730,47700
8/5/02 1:05 PM,7.690,113800
8/5/02 1:00 PM,7.700,63600
8/5/02 12:55 PM,7.650,47700
8/5/02 12:50 PM,7.600,118000
8/5/02 12:45 PM,7.600,28700
8/5/02 12:40 PM,7.570,19400
8/5/02 12:35 PM,7.580,11200
8/5/02 12:30 PM,7.610,34000
8/5/02 12:25 PM,7.620,25200
8/5/02 12:20 PM,7.630,17400
8/5/02 12:15 PM,7.610,7900
8/5/02 12:10 PM,7.670,141200
8/5/02 12:05 PM,7.670,34400
8/5/02 12:00 PM,7.680,48500
8/5/02 11:55 AM,7.690,104600
8/5/02 11:50 AM,7.660,23400
8/5/02 11:45 AM,7.630,12900
8/5/02 11:40 AM,7.630,43600
8/5/02 11:35 AM,7.590,59400
8/5/02 11:30 AM,7.610,48400
8/5/02 11:25 AM,7.660,61000
8/5/02 11:20 AM,7.610,57100
8/5/02 11:15 AM,7.540,221900
8/5/02 11:10 AM,7.590,74100
8/5/02 11:05 AM,7.600,100800
8/5/02 11:00 AM,7.600,154700
8/5/02 10:55 AM,7.600,104700
8/5/02 10:50 AM,7.630,123700
8/5/02 10:45 AM,7.670,78700
8/5/02 10:40 AM,7.650,58600
8/5/02 10:35 AM,7.690,66800
8/5/02 10:30 AM,7.700,137500
8/5/02 10:25 AM,7.710,80400
8/5/02 10:20 AM,7.680,122800
8/5/02 10:15 AM,7.670,131100
8/5/02 10:10 AM,7.680,86800
8/5/02 10:05 AM,7.640,113900
8/5/02 10:00 AM,7.500,208800
8/5/02 9:55 AM,7.620,124800
8/5/02 9:50 AM,7.730,166700
8/5/02 9:45 AM,7.780,206800
8/5/02 9:40 AM,7.800,208500
8/5/02 9:35 AM,7.840,227700
8/5/02 9:30 AM,7.900,564800
 
